graph,condition,run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
survey,named,20260820T064424Z,2026-08-20T06:45:01.557941+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260827,2654168354,6,6,300,150,1,0,6,0,success,,1.178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,6,0,1,48,48,1,1.0,1,1,1.71677,0.79227,0.79695,,,0,,2,2,1,1.0,0,6,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:45:01.668742+00:00,study2_semantic,probe_random_edits,,none,-1,20260827,2654168354,6,6,300,150,1,0,6,0,success,,1.106,0.8571428571428571,1.0,0.923076923076923,1.0,0.8571428571428571,1.0,0.923076923076923,1,0.0,1,0,7,0,1,48,0,1,1.0,1,2,1.98157,0.08804,0.98536,,,,,4,4,,1.0,0,6,0.5,0,0,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:45:02.793650+00:00,study2_semantic,oracle,,none,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:45:02.814563+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.016,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,1.0,0,0,5,0,0,,,,,,,,,,,,,,,,,0.909091,,,,,,,,,,,,,,
survey,anon,20260820T064424Z,2026-08-20T06:45:02.063510+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260827,2654168354,6,6,300,150,1,0,6,0,success,,0.971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,6,0,1,48,48,1,1.0,1,1,1.80973,1.13643,0.63453,,,0,,4,3,1,1.0,0,6,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:02.411790+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260827,2654168354,6,6,300,150,1,0,6,0,success,,1.037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,6,0,1,48,48,1,1.0,1,1,1.81945,0.79904,0.79619,,,0,,1,3,1,1.0,0,6,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:02.832938+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.686,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.60474,0.70457,0.80646,,,0,,3,3,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:02.742808+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260827,2654168354,6,6,300,150,1,0,6,0,success,,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,6,0,1,48,48,1,1.0,1,1,1.71677,0.79227,0.79695,,,0,,2,2,1,1.0,0,6,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:02.784392+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260827,2654168354,6,6,300,150,1,0,6,0,success,,0.973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,6,0,1,48,48,1,1.0,1,1,1.84556,0.858,0.78801,,,0,,0,2,1,1.0,0,6,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:45:03.761256+00:00,study2_semantic,probe_skel_only,,none,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.016,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,1.0,0,0,5,0,0,32,0,0,0.909091,-1,-1,0.0,0.0,1.0,,,,,,,,0.909091,0,5,0.5,0,0,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:45:03.781046+00:00,study2_semantic,probe_random_edits,,none,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,0,1,1.0,1,1,0.0,0.0,1.0,,,,,4,4,,0.909091,0,5,0.5,0,1,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:45:03.805074+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,0,1,1.0,1,1,0.0,0.0,1.0,,,,,0,1,,0.909091,0,5,0.5,0,1,,,,,,,,,
survey,named,20260820T064424Z,2026-08-20T06:45:03.036275+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.986,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,0.55275,0.01927,0.9972,,,0,,2,1,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:04.027309+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,3,2,1,0.909091,0,5,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:03.451532+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.736,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.49724,0.6965,0.80738,,,0,,2,2,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:03.826938+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.622,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.78532,1.0504,0.65621,,,0,,4,4,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:03.522831+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,1.039,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,0.5354,0.31194,0.90666,,,0,,2,2,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:45:04.565082+00:00,study2_semantic,oracle,,none,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:45:04.568748+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.017,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,1.0,0,0,5,0,0,,,,,,,,,,,,,,,,,0.909091,,,,,,,,,,,,,,
survey,named,20260820T064424Z,2026-08-20T06:45:04.588284+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,2,2,1,0.909091,0,5,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:04.052920+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.653,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.0,1,0,6,0,1,48,48,0,0.909091,-1,-1,0.69317,0.0,1.0,,,0,,2,4,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:03.727451+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,1.083,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7272727272727272,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,1,0,6,0,1,48,48,0,0.909091,-1,-1,1.40952,1.13528,0.44148,,,0,,0,2,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:04.191952+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,0.649,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.47728,0.45862,0.88073,,,0,,1,2,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:04.609508+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.35,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.0,1,0,6,0,1,48,48,0,0.909091,-1,-1,0.69315,0.0,1.0,,,0,,3,1,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:04.814635+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.315,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,0.70846,0.0,1.0,,,0,,1,1,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:45:05.132000+00:00,study2_semantic,probe_random_edits,,none,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,0,1,1.0,1,1,0.0,0.0,1.0,,,,,4,4,,0.909091,0,5,0.5,0,1,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:45:05.156081+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,0,1,1.0,1,1,0.0,0.0,1.0,,,,,0,1,,0.909091,0,5,0.5,0,1,,,,,,,,,
survey,anon,20260820T064424Z,2026-08-20T06:45:05.176821+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,2,2,1,0.909091,0,5,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:04.709605+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.491,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.0,1,0,6,0,1,48,48,0,0.909091,-1,-1,0.69315,0.0,1.0,,,0,,3,1,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:45:04.962719+00:00,study2_semantic,probe_skel_only,,none,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.263,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,32,0,0,0.909091,-1,-1,0.02436,0.0,1.0,,,,,,,,0.909091,0,5,0.5,0,0,,,,,,,,,
survey,named,20260820T064424Z,2026-08-20T06:45:04.846178+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.383,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.0,1,0,6,0,1,48,48,0,0.909091,-1,-1,0.69315,0.0,1.0,,,0,,1,2,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:04.453012+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260828,2654168485,6,6,300,150,1,0,6,0,success,,1.058,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7272727272727272,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,1,0,6,0,1,48,48,0,0.909091,-1,-1,1.40952,1.13528,0.44148,,,0,,0,2,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:45:05.516330+00:00,study2_semantic,oracle,,none,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:45:05.519233+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,0.015,1.0,0.6666666666666666,0.8,0.8,1.0,0.6666666666666666,0.8,2,0.0,1,0,4,0,1,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,
survey,anon,20260820T064424Z,2026-08-20T06:45:05.223880+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.348,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.0,1,0,6,0,1,48,48,0,0.909091,-1,-1,0.69315,0.0,1.0,,,0,,2,1,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:05.199986+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.415,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.0,1,0,6,0,1,48,48,0,0.909091,-1,-1,0.69315,0.0,1.0,,,0,,2,1,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:05.231362+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.422,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.0,1,0,6,0,1,48,48,0,0.909091,-1,-1,0.69315,0.0,1.0,,,0,,1,1,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:05.250512+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260829,2654168616,6,6,300,150,1,0,6,0,success,,0.972,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.0,1,0,6,0,1,48,48,0,0.909091,-1,-1,2.55454,1.38783,0.40495,,,0,,0,2,1,0.909091,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:05.617712+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,0.64,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.38629,0.0,1.0,,,0,,1,2,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:05.575559+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,0.793,1.0,0.6666666666666666,0.8,0.4,0.5,0.3333333333333333,0.4,4,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,2.30259,1.09861,0.33333,,,0,,3,2,1,0.8,2,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:05.657706+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,0.788,0.8,0.6666666666666666,0.7272727272727272,0.8,0.8,0.6666666666666666,0.7272727272727272,3,0.0,1,0,5,0,1,48,48,0,0.8,-1,-1,2.79139,0.69751,0.49975,,,0,,2,2,1,0.8,2,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:45:06.449199+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,0.016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,0,1,1.0,1,1,0.0,0.0,1.0,,,,,0,2,,0.8,2,2,0.5,0,2,,,,,,,,,
survey,anon,20260820T064424Z,2026-08-20T06:45:06.468074+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,0.017,1.0,0.8333333333333334,0.9090909090909091,0.7272727272727272,0.8,0.6666666666666666,0.7272727272727272,2,1.0,0,0,5,0,0,48,48,0,0.8,-1,-1,0.0,0.0,1.0,,,0,,4,4,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:45:06.260277+00:00,study2_semantic,probe_skel_only,,none,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,0.318,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,16,0,0,0.8,-1,-1,1.60944,0.69315,0.5,,,,,,,,0.8,2,2,0.5,0,0,,,,,,,,,
survey,named,20260820T064424Z,2026-08-20T06:45:05.536850+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,1.103,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,1.79176,0.69315,0.5,,,0,,2,4,1,0.8,2,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:06.487397+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,0.671,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.38629,0.0,1.0,,,0,,4,4,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:06.228769+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,1.004,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.9090909090909091,0.7142857142857143,0.8333333333333334,0.7692307692307692,3,0.0,1,0,7,0,1,48,48,0,0.8,-1,-1,3.17805,1.38629,0.25,,,0,,0,3,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:45:07.235889+00:00,study2_semantic,oracle,,none,-1,20260831,2654168878,6,6,300,150,1,0,6,0,success,,0.002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:45:07.239031+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260831,2654168878,6,6,300,150,1,0,6,0,success,,0.016,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6153846153846153,3,1.0,0,0,7,0,0,,,,,,,,,,,,,,,,,0.923077,,,,,,,,,,,,,,
survey,anon,20260820T064424Z,2026-08-20T06:45:06.581446+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,0.736,0.8,0.6666666666666666,0.7272727272727272,0.6,0.6,0.5,0.5454545454545454,4,0.0,1,0,5,0,1,48,48,0,0.8,-1,-1,1.38629,0.0,1.0,,,0,,3,1,1,0.8,2,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:07.320840+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260831,2654168878,6,6,300,150,1,0,6,0,success,,0.022,0.8571428571428571,1.0,0.923076923076923,1.0,0.8571428571428571,1.0,0.923076923076923,1,1.0,0,0,7,0,0,48,48,0,0.923077,-1,-1,0.0,0.0,1.0,,,0,,3,0,1,0.923077,0,7,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:45:06.643626+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,0.735,0.8,0.6666666666666666,0.7272727272727272,0.6,0.6,0.5,0.5454545454545454,4,0.0,1,0,5,0,1,48,48,0,0.8,-1,-1,1.38629,0.0,1.0,,,0,,1,2,1,0.8,2,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:45:06.371821+00:00,study2_semantic,probe_random_edits,,none,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,1.147,1.0,0.6666666666666666,0.8,0.4,0.5,0.3333333333333333,0.4,4,0.0,1,0,4,0,1,48,0,0,0.8,-1,-1,1.79176,1.09861,0.33333,,,,,4,4,,0.8,2,2,0.5,0,0,,,,,,,,,
survey,named,20260820T064424Z,2026-08-20T06:45:07.345560+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260831,2654168878,6,6,300,150,1,0,6,0,success,,0.522,0.8571428571428571,1.0,0.923076923076923,1.0,0.8571428571428571,1.0,0.923076923076923,1,0.0,1,0,7,0,1,48,48,1,1.0,2,2,1.26378,0.93865,0.6897,,,0,,4,3,1,0.923077,0,7,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:45:07.871960+00:00,study2_semantic,probe_skel_only,,none,-1,20260831,2654168878,6,6,300,150,1,0,6,0,success,,0.018,0.8571428571428571,1.0,0.923076923076923,1.0,0.8571428571428571,1.0,0.923076923076923,1,1.0,0,0,7,0,0,48,0,0,0.923077,-1,-1,0.0,0.0,1.0,,,,,,,,0.923077,0,7,0.5,0,0,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:45:07.891757+00:00,study2_semantic,probe_random_edits,,none,-1,20260831,2654168878,6,6,300,150,1,0,6,0,success,,0.295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,6,0,1,48,0,1,1.0,2,1,1.39932,1e-05,1.0,,,,,4,4,,0.923077,0,7,0.5,1,0,,,,,,,,,
survey,anon,20260820T064424Z,2026-08-20T06:45:07.168186+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260830,2654168747,6,6,300,150,1,0,6,0,success,,1.106,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.9090909090909091,0.7142857142857143,0.8333333333333334,0.7692307692307692,3,0.0,1,0,7,0,1,48,48,0,0.8,-1,-1,3.17805,1.38629,0.25,,,0,,0,3,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:45:07.382893+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260831,2654168878,6,6,300,150,1,0,6,0,success,,0.93,0.75,1.0,0.8571428571428571,0.6666666666666666,0.5,0.6666666666666666,0.5714285714285715,4,0.0,1,0,8,0,1,48,48,1,1.0,2,3,2.42303,0.00425,0.99951,,,0,,2,2,1,0.923077,0,7,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
